grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_retour
28,17,1,44,0.0
29,17,1,29,0.0
30,17,1,25,0.0
31,17,1,28,0.0
32,17,1,21,0.0
33,17,1,13,0.0
34,17,1,20,0.0
35,17,0,0,0.0
0,18,1,2,0.0
1,18,1,5,0.0
2,18,1,5,0.0
3,18,1,23,0.0
4,18,1,15,0.0
5,18,1,16,0.0
6,18,2,46,0.0
7,18,1,51,0.0
8,18,1,61,0.0
9,18,1,86,0.0
10,18,2,89,0.0
11,18,2,251,0.0
12,18,1,77,0.0
13,18,1,2,0.0
14,18,0,0,0.0
15,18,0,0,0.0
16,18,0,0,0.0
17,18,0,0,0.0
18,18,0,0,0.0
19,18,0,0,0.0
20,18,0,0,0.0
21,18,0,0,0.0
22,18,0,0,0.0
23,18,1,9,0.0
24,18,1,67,0.0
25,18,1,70,0.0
26,18,2,51,0.0
27,18,1,51,0.0
28,18,1,45,0.0
29,18,1,40,0.0
30,18,1,47,0.0
31,18,1,26,0.0
32,18,1,18,0.0
33,18,1,19,0.0
34,18,1,10,0.0
35,18,0,0,0.0
0,19,1,5,0.0
1,19,1,10,0.0
2,19,1,10,0.0
3,19,1,12,0.0
4,19,1,12,0.0
5,19,1,24,0.0
6,19,2,52,0.0
7,19,2,45,0.0
8,19,1,68,0.0
9,19,2,90,0.0
10,19,1,86,0.0
11,19,1,250,0.0
12,19,1,70,0.0
13,19,1,1,0.0
14,19,0,0,0.0
15,19,0,0,0.0
16,19,0,0,0.0
17,19,0,0,0.0
18,19,1,2,0.0
19,19,1,2,0.0
20,19,1,2,0.0
21,19,1,3,0.0
22,19,1,2,0.0
23,19,1,11,0.0
24,19,1,59,0.0
25,19,1,62,0.0
26,19,1,71,0.0
27,19,1,50,0.0
28,19,1,41,0.0
29,19,1,46,0.0
30,19,1,23,0.0
31,19,1,33,0.0
32,19,1,35,0.0
33,19,1,9,0.0
34,19,1,14,0.0
35,19,0,0,0.0
0,20,0,0,0.0
1,20,1,11,0.0
2,20,1,15,0.0
3,20,1,11,0.0
4,20,1,13,0.0
5,20,1,33,0.0
6,20,2,56,0.0
7,20,1,46,0.0
8,20,1,70,0.0
9,20,2,91,0.0
10,20,1,97,0.0
11,20,1,218,0.0
12,20,1,51,0.0
13,20,0,0,0.0
14,20,0,0,0.0
15,20,0,0,0.0
16,20,0,0,0.0
17,20,0,0,0.0
18,20,1,2,0.0
19,20,1,1,0.0
20,20,1,3,0.0
21,20,1,2,0.0
22,20,1,2,0.0
23,20,1,10,0.0
24,20,1,83,0.0
25,20,1,67,0.0
26,20,1,62,0.0
27,20,1,37,0.0
28,20,1,18,0.0
29,20,1,35,0.0
30,20,1,31,0.0
31,20,1,12,0.0
32,20,2,39,0.0
33,20,1,9,0.0
34,20,1,13,0.0
35,20,1,6,0.0
0,21,1,4,0.0
1,21,1,13,0.0
2,21,1,14,0.0
3,21,1,16,0.0
4,21,1,24,0.0
5,21,1,38,0.0
6,21,1,44,0.0
7,21,1,57,0.0
8,21,3,69,0.0
9,21,1,101,0.0
10,21,1,89,0.0
11,21,1,187,0.0
12,21,1,43,0.0
13,21,0,0,0.0
14,21,0,0,0.0
15,21,0,0,0.0
16,21,0,0,0.0
17,21,1,1,0.0
18,21,1,4,0.0
19,21,1,6,0.0
20,21,1,14,0.0
21,21,1,15,0.0
22,21,1,11,0.0
23,21,1,25,0.0
24,21,1,94,0.0
25,21,1,85,0.0
26,21,1,33,0.0
27,21,2,21,0.0
28,21,1,35,0.0
