grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
4,19,0,0,0.0
5,19,1,4,0.0
6,19,1,7,0.0
7,19,1,8,0.0
8,19,1,122,0.0
9,19,1,116,0.0
10,19,1,3,0.0
11,19,0,0,0.0
12,19,0,0,0.0
13,19,1,53,0.0
14,19,0,0,0.0
15,19,0,0,0.0
16,19,1,3,0.0
17,19,1,2,0.0
18,19,0,0,0.0
19,19,0,0,0.0
20,19,0,0,0.0
21,19,0,0,0.0
22,19,0,0,0.0
23,19,1,214,0.0
24,19,1,63,0.0
25,19,0,0,0.0
26,19,0,0,0.0
27,19,0,0,0.0
28,19,0,0,0.0
29,19,0,0,0.0
30,19,1,45,0.0
31,19,0,0,0.0
32,19,0,0,0.0
33,19,0,0,0.0
34,19,0,0,0.0
35,19,0,0,0.0
0,20,0,0,0.0
1,20,0,0,0.0
2,20,1,1,0.0
3,20,1,1,0.0
4,20,0,0,0.0
5,20,0,0,0.0
6,20,1,40,0.0
7,20,1,185,0.0
8,20,2,9,0.0
9,20,1,5,0.0
10,20,1,124,0.0
11,20,0,0,0.0
12,20,0,0,0.0
13,20,0,0,0.0
14,20,1,79,0.0
15,20,1,4,0.0
16,20,0,0,0.0
17,20,0,0,0.0
18,20,0,0,0.0
19,20,1,64,0.0
20,20,1,162,0.0
21,20,1,178,0.0
22,20,1,269,0.0
23,20,1,68,0.0
24,20,0,0,0.0
25,20,0,0,0.0
26,20,0,0,0.0
27,20,0,0,0.0
28,20,0,0,0.0
29,20,0,0,0.0
30,20,1,68,0.0
31,20,0,0,0.0
32,20,0,0,0.0
33,20,0,0,0.0
34,20,0,0,0.0
35,20,0,0,0.0
0,21,0,0,0.0
1,21,0,0,0.0
2,21,0,0,0.0
3,21,1,3,0.0
4,21,0,0,0.0
5,21,0,0,0.0
6,21,1,158,0.0
7,21,1,2,0.0
8,21,0,0,0.0
9,21,0,0,0.0
10,21,1,63,0.0
11,21,1,5,0.0
12,21,0,0,0.0
13,21,0,0,0.0
14,21,1,38,0.0
15,21,1,30,0.0
16,21,0,0,0.0
17,21,0,0,0.0
18,21,1,44,0.0
19,21,1,176,0.0
20,21,0,0,0.0
21,21,1,2,0.0
22,21,1,32,0.0
23,21,0,0,0.0
24,21,0,0,0.0
25,21,0,0,0.0
26,21,0,0,0.0
27,21,0,0,0.0
28,21,0,0,0.0
29,21,0,0,0.0
30,21,1,44,0.0
31,21,0,0,0.0
32,21,0,0,0.0
33,21,0,0,0.0
34,21,0,0,0.0
35,21,0,0,0.0
0,22,0,0,0.0
1,22,0,0,0.0
2,22,1,2,0.0
3,22,1,4,0.0
4,22,0,0,0.0
5,22,0,0,0.0
6,22,1,116,0.0
7,22,1,3,0.0
8,22,0,0,0.0
9,22,0,0,0.0
10,22,1,77,0.0
11,22,1,3,0.0
12,22,0,0,0.0
13,22,0,0,0.0
14,22,1,42,0.0
15,22,0,0,0.0
16,22,0,0,0.0
17,22,1,64,0.0
18,22,1,190,0.0
19,22,0,0,0.0
20,22,0,0,0.0
21,22,0,0,0.0
22,22,1,39,0.0
23,22,1,20,0.0
24,22,0,0,0.0
25,22,0,0,0.0
26,22,0,0,0.0
27,22,0,0,0.0
28,22,0,0,0.0
29,22,0,0,0.0
30,22,1,69,0.0
31,22,0,0,0.0
32,22,0,0,0.0
33,22,0,0,0.0
34,22,0,0,0.0
35,22,0,0,0.0
0,23,0,0,0.0
1,23,0,0,0.0
2,23,1,3,0.0
3,23,0,0,0.0
4,23,1,5,0.0
5,23,1,20,0.0
6,23,2,123,0.0
7,23,0,0,0.0
8,23,0,0,0.0
9,23,1,34,0.0
10,23,1,61,0.0
11,23,0,0,0.0
12,23,0,0,0.0
13,23,1,64,0.0
14,23,0,0,0.0
15,23,0,0,0.0
16,23,0,0,0.0
17,23,1,3,0.0
18,23,1,170,0.0
19,23,0,0,0.0
20,23,0,0,0.0
21,23,1,30,0.0
22,23,1,21,0.0
23,23,0,0,0.0
24,23,0,0,0.0
25,23,0,0,0.0
26,23,0,0,0.0
27,23,0,0,0.0
28,23,0,0,0.0
29,23,1,4,0.0
30,23,1,40,0.0
31,23,0,0,0.0
32,23,0,0,0.0
33,23,0,0,0.0
34,23,0,0,0.0
35,23,0,0,0.0
0,24,0,0,0.0
1,24,0,0,0.0
2,24,1,2,0.0
3,24,0,0,0.0
4,24,1,3,0.0
5,24,1,71,0.0
6,24,1,49,0.0
7,24,0,0,0.0
8,24,0,0,0.0
9,24,1,26,0.0
10,24,1,46,0.0
11,24,0,0,0.0
12,24,0,0,0.0
13,24,1,16,0.0
14,24,1,26,0.0
15,24,0,0,0.0
16,24,0,0,0.0
17,24,0,0,0.0
18,24,1,243,0.0
19,24,1,4,0.0
20,24,1,49,0.0
21,24,1,16,0.0
22,24,0,0,0.0
23,24,0,0,0.0
24,24,1,2,0.0
25,24,1,6,0.0
26,24,1,8,0.0
27,24,1,41,0.0
28,24,1,47,0.0
29,24,1,71,0.0
30,24,0,0,0.0
31,24,0,0,0.0
32,24,0,0,0.0
33,24,0,0,0.0
34,24,0,0,0.0
35,24,0,0,0.0
0,25,0,0,0.0
1,25,1,1,0.0
2,25,1,7,0.0
3,25,1,2,0.0
4,25,1,1,0.0
5,25,1,57,0.0
6,25,1,52,0.0
7,25,0,0,0.0
8,25,0,0,0.0
9,25,0,0,0.0
10,25,1,84,0.0
11,25,0,0,0.0
12,25,0,0,0.0
13,25,1,21,0.0
14,25,1,36,0.0
15,25,0,0,0.0
16,25,0,0,0.0
17,25,1,182,0.0
18,25,1,61,0.0
