grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
18,19,1,3,0.0
19,19,0,0,0.0
20,19,0,0,0.0
21,19,0,0,0.0
22,19,0,0,0.0
23,19,1,4,0.0
24,19,1,31,0.0
25,19,1,38,0.0
26,19,1,18,0.0
27,19,1,43,0.0
28,19,1,24,0.0
29,19,1,26,0.0
30,19,1,18,0.0
31,19,1,27,0.0
32,19,1,30,0.0
33,19,1,33,0.0
34,19,1,9,0.0
35,19,1,12,0.0
0,20,0,0,0.0
1,20,0,0,0.0
2,20,0,0,0.0
3,20,0,0,0.0
4,20,0,0,0.0
5,20,0,0,0.0
6,20,1,22,0.0
7,20,1,20,0.0
8,20,1,32,0.0
9,20,1,20,0.0
10,20,1,21,0.0
11,20,1,50,0.0
12,20,1,28,0.0
13,20,2,34,0.0
14,20,1,37,0.0
15,20,1,35,0.0
16,20,1,36,0.0
17,20,2,15,0.0
18,20,1,1,0.0
19,20,0,0,0.0
20,20,0,0,0.0
21,20,0,0,0.0
22,20,0,0,0.0
23,20,1,7,0.0
24,20,1,42,0.0
25,20,1,25,0.0
26,20,1,26,0.0
27,20,1,41,0.0
28,20,1,49,0.0
29,20,1,22,0.0
30,20,1,24,0.0
31,20,1,16,0.0
32,20,1,17,0.0
33,20,1,30,0.0
34,20,1,12,0.0
35,20,0,0,0.0
0,21,0,0,0.0
1,21,0,0,0.0
2,21,0,0,0.0
3,21,0,0,0.0
4,21,0,0,0.0
5,21,0,0,0.0
6,21,1,16,0.0
7,21,1,20,0.0
8,21,1,12,0.0
9,21,1,19,0.0
10,21,1,26,0.0
11,21,1,40,0.0
12,21,1,29,0.0
13,21,1,53,0.0
14,21,1,43,0.0
15,21,1,39,0.0
16,21,1,42,0.0
17,21,1,23,0.0
18,21,1,2,0.0
19,21,0,0,0.0
20,21,0,0,0.0
21,21,0,0,0.0
22,21,0,0,0.0
23,21,1,12,0.0
24,21,1,42,0.0
25,21,1,28,0.0
26,21,1,34,0.0
27,21,1,34,0.0
28,21,1,19,0.0
29,21,1,42,0.0
30,21,1,28,0.0
31,21,1,24,0.0
32,21,1,13,0.0
33,21,1,28,0.0
34,21,1,16,0.0
35,21,0,0,0.0
0,22,0,0,0.0
1,22,0,0,0.0
2,22,0,0,0.0
3,22,0,0,0.0
4,22,0,0,0.0
5,22,1,2,0.0
6,22,1,23,0.0
7,22,1,19,0.0
8,22,1,14,0.0
9,22,1,24,0.0
10,22,1,26,0.0
11,22,1,28,0.0
12,22,1,45,0.0
13,22,1,33,0.0
14,22,1,54,0.0
15,22,1,33,0.0
16,22,1,41,0.0
17,22,1,25,0.0
18,22,1,1,0.0
19,22,0,0,0.0
20,22,0,0,0.0
21,22,0,0,0.0
22,22,1,1,0.0
23,22,1,19,0.0
24,22,1,63,0.0
25,22,1,25,0.0
26,22,1,40,0.0
27,22,1,26,0.0
28,22,1,26,0.0
29,22,1,29,0.0
30,22,1,19,0.0
31,22,1,28,0.0
32,22,1,24,0.0
33,22,1,24,0.0
34,22,1,8,0.0
35,22,1,8,0.0
0,23,0,0,0.0
1,23,0,0,0.0
2,23,0,0,0.0
3,23,0,0,0.0
4,23,0,0,0.0
5,23,1,1,0.0
6,23,1,18,0.0
7,23,2,9,0.0
8,23,1,15,0.0
9,23,1,23,0.0
10,23,1,32,0.0
11,23,1,32,0.0
12,23,1,39,0.0
13,23,1,28,0.0
14,23,1,35,0.0
15,23,1,36,0.0
16,23,1,30,0.0
17,23,1,34,0.0
18,23,1,1,0.0
19,23,0,0,0.0
20,23,0,0,0.0
